Gene	Chromosome	Start	End	x	y	z
YOL043C	15	248390	249533	97.682	57.870	41.954
YOL042W	15	249823	250915	97.609	57.857	41.704
YOL041C	15	251265	252645	97.338	57.523	41.234
YOL040C	15	253147	253576	96.927	56.936	40.648
YOL039W	15	254295	254616	96.512	56.322	40.093
YOL038C	15	254924	255020	96.322	56.053	39.827
YOL038W	15	255335	256100	96.075	55.733	39.452
YOL037C	15	256664	257018	95.766	55.402	38.911
YOL036W	15	256743	259029	95.545	55.254	38.433
YOL035C	15	258801	259104	95.387	55.264	37.970
snR50	15	259489	259579	95.328	55.337	37.727
YOL034W	15	259923	263205	95.282	55.975	36.941
YOL033W	15	263475	265086	95.603	57.747	36.031
YOL032W	15	265429	266170	95.919	59.001	35.580
YOL031C	15	266264	267530	96.176	59.903	35.273
YOL030W	15	268187	269642	96.710	61.550	34.749
YOL029C	15	269815	270421	97.066	62.527	34.460
YOL028C	15	270633	271371	97.347	63.241	34.261
YOL027C	15	272003	273725	97.987	64.738	33.874
YOL026C	15	274012	274354	98.483	65.793	33.626
YOL025W	15	274957	276940	99.180	67.124	33.229
YOL024W	15	277086	277605	99.749	68.072	32.799
YOL023W	15	278056	280087	100.474	69.113	32.126
YOL022C	15	280272	281499	101.258	70.053	31.249
YOL021C	15	282421	285427	102.631	71.270	29.389
YOL020W	15	286172	287951	104.022	72.446	27.540
YOL019W	15	288420	288573	104.602	73.146	27.002
YOL019W	15	288898	290554	105.071	73.829	26.695
YOL018C	15	290881	292075	105.692	74.934	26.512
YOL017W	15	292529	294674	106.374	76.481	26.680
YOL016C	15	294777	296121	106.924	77.967	27.130
YOL015W	15	297078	298839	107.743	79.907	27.893
YOL014W	15	299693	300068	108.438	81.310	28.574
YOL013W	15	300690	300981	108.805	81.980	28.944
YOL013W	15	301047	301239	108.927	82.192	29.068
YOL013C	15	301380	303036	109.358	82.912	29.512
YOL012C	15	303579	303984	110.027	83.936	30.215
YOL011W	15	305349	307410	111.132	85.387	31.193
YOL010W	15	307938	309042	111.898	86.146	31.353
YOL009C	15	309324	310140	112.291	86.409	31.171
YOL008W	15	310312	310936	112.547	86.518	30.915
YOL007C	15	311342	312368	112.865	86.555	30.391
YOL006C	15	313078	315388	113.358	86.250	28.807
YOL005C	15	315813	316176	113.600	85.940	27.384
YOL004W	15	316938	321549	113.671	86.219	25.227
YOL003C	15	321858	322995	113.270	87.571	23.721
YOL002C	15	323411	324365	112.928	88.554	23.232
YOL001W	15	325249	326131	112.370	89.910	22.775
YOR001W	15	326832	329034	111.458	91.093	22.304
YOR002W	15	329417	331052	110.271	91.645	21.918
YOR003W	15	331455	332892	109.073	91.594	21.671
YOR004W	15	333592	334357	107.800	91.121	21.504
YOR005C	15	334509	337344	106.349	90.221	21.388
YOR006C	15	337680	338622	104.976	88.974	21.316
YOR007C	15	338938	339979	104.323	88.139	21.306
YOR008C	15	341278	342415	103.425	86.420	21.343
YOR008C	15	342857	343082	103.133	85.526	21.386
YOR008W	15	343928	344030	102.942	84.674	21.440
YOR009W	15	344334	345798	102.804	83.712	21.512
YOR010C	15	346194	346950	102.623	82.371	21.639
YOR011W	15	349678	353863	101.854	77.804	22.323
YOR011W	15	355651	355858	101.121	74.369	23.095
YOR012W	15	356542	356956	100.930	73.514	23.301
YOR013W	15	356750	357221	100.884	73.311	23.349
YOR014W	15	357673	359947	100.532	71.741	23.717
YOR015W	15	359992	360352	100.271	70.569	23.988
YOR016C	15	360460	361084	100.155	70.052	24.106
YOR017W	15	361411	363814	99.802	68.465	24.462
YOR018W	15	364368	366882	99.218	65.877	25.047
YOR019W	15	368126	370319	98.376	63.113	26.170
YOR020C	15	370523	370844	97.976	62.122	26.803
YOR020W	15	371684	371957	97.641	61.404	27.364
YOR021C	15	372797	373439	97.233	60.642	28.081
YOR022C	15	373709	375857	96.672	59.752	29.117
YOR023C	15	376011	377712	95.997	58.804	30.546
YOR024W	15	377846	378170	95.674	58.370	31.378
YOR025W	15	378218	379562	95.449	58.076	32.038
YOR026W	15	379780	380806	95.136	57.687	33.127
YOR027W	15	381052	382822	94.835	57.349	34.462
YOR028C	15	383532	384420	94.564	57.107	36.205
YOR029W	15	384599	384935	94.489	57.066	36.907
YOR030W	15	386824	388684	94.438	57.225	39.469
YOR031W	15	389212	389422	94.577	57.517	40.701
YOR032C	15	389770	391075	94.743	57.809	41.528
YOR032W	15	392175	392376	95.152	58.462	42.828
YOR033C	15	392415	394524	95.498	58.988	43.610
YOR034C	15	394836	397086	96.378	60.260	45.073
YOR034C	15	397425	397668	96.779	60.773	45.758
YOR035C	15	397734	400104	96.976	60.951	46.173
YOR036W	15	400347	401214	97.017	60.788	46.469
YOR037W	15	401554	402655	96.890	60.396	46.496
YOR038C	15	402760	405388	96.458	59.379	46.249
YOR039W	15	405767	406544	95.711	57.850	45.706
YOR040W	15	407063	407921	95.142	56.876	45.430
snR9	15	407947	408134	94.890	56.490	45.343
YOR041C	15	408357	408789	94.636	56.122	45.273
YOR042W	15	408424	409660	94.404	55.803	45.222
snR62	15	409764	409864	94.005	55.292	45.165
YOR043W	15	410869	412330	93.008	54.166	45.142
YOR044W	15	413006	413480	91.991	53.199	45.262
YOR045W	15	413851	414037	91.529	52.807	45.355
YOR046C	15	414459	415908	90.674	52.144	45.574
YOR047C	15	416347	417682	89.465	51.173	45.797
YOR048C	15	418630	421651	87.770	49.447	45.536
YOR049C	15	422668	423733	86.567	47.675	44.494
YOR050C	15	424271	424619	86.206	46.931	43.847
YOR051C	15	424847	426086	85.962	46.312	43.238
YOR052C	15	426773	427226	85.632	45.395	42.482
YOR053W	15	427818	428160	85.432	44.815	42.150
YOR054C	15	427834	429859	85.266	44.322	41.961
YOR055W	15	429479	429914	85.108	43.840	41.861
YOR056C	15	430248	431628	84.893	43.149	41.885
YOR057W	15	432187	433375	84.601	42.153	42.268
YOR058C	15	433689	436347	84.293	40.991	43.306
YOR059C	15	438907	440260	84.228	39.618	46.188
YOR060C	15	440391	441165	84.391	39.591	46.953
YOR061W	15	441535	442555	84.647	39.718	47.769
YOR062C	15	442726	443533	84.932	39.950	48.471
YOR063W	15	444687	445851	85.675	40.742	49.864
YOR064C	15	446080	446740	86.102	41.200	50.539
YOR065W	15	447440	448370	86.565	41.556	51.215
YOR066W	15	449437	451327	87.087	41.527	51.808
YOR067C	15	451730	453464	87.293	40.843	51.779
YOR069W	15	453769	455797	87.258	39.568	51.238
YOR068C	15	453870	454215	87.296	40.065	51.477
YOR070C	15	455908	457822	86.969	38.003	50.420
YOR071C	15	459481	461278	85.734	35.854	49.414
YOR072W	15	461503	461818	85.045	35.241	49.179
YOR072W	15	461792	462041	84.895	35.128	49.139
YOR072W	15	464470	464632	83.033	34.186	48.901
YOR073W	15	464772	466545	82.105	33.900	48.892
YOR074C	15	466676	467591	80.981	33.551	49.017
YOR073W	15	467391	467625	80.733	33.464	49.077
YOR075W	15	468213	469254	80.034	33.183	49.359
YOR076C	15	469378	471622	79.316	32.784	49.986
YOR077W	15	471900	472599	78.948	32.401	50.868
YOR078W	15	472726	473371	78.891	32.229	51.355
YOR079C	15	473476	474418	78.910	32.038	51.967
YOR080W	15	474595	476794	79.205	31.680	53.348
YOR081C	15	476940	479190	79.860	31.464	55.224
YOR082C	15	479297	479639	80.314	31.550	56.229
YOR083W	15	479534	480422	80.492	31.622	56.575
YOR084W	15	480588	481752	80.933	31.872	57.342
YOR085W	15	482034	483087	81.493	32.307	58.167
YOR086C	15	483220	486781	82.593	33.450	59.429
YOR087W	15	487708	489736	83.993	35.127	61.109
YOR089C	15	490197	490830	84.254	35.394	61.921
YOR090C	15	491124	492843	84.261	35.340	62.592
YOR091W	15	493433	494471	83.982	34.885	63.495
YOR092W	15	495127	496969	83.337	33.937	64.452
YOR093C	15	497506	502453	82.431	31.938	65.419
YOR094W	15	502795	503347	82.320	30.444	65.216
YOR095C	15	503552	504329	82.385	30.037	65.005
YOR096W	15	505794	506768	82.752	28.965	64.144
YOR097C	15	506978	507506	82.927	28.530	63.825
YOR098C	15	507948	511179	83.313	27.483	63.396
YOR099W	15	511825	513007	83.715	26.204	63.536
YOR100C	15	513295	514279	83.881	25.592	63.861
YOR101W	15	515244	516174	84.082	24.738	64.603
YOR102W	15	516423	516774	84.141	24.375	64.996
YOR103C	15	516449	516842	84.143	24.357	65.016
YOR104W	15	517642	518491	84.133	23.906	65.526
YOR105W	15	518195	518522	84.116	23.831	65.614
YOR106W	15	519121	519973	83.991	23.598	65.910
YOR107W	15	521353	522283	83.510	23.448	66.206
YOR108W	15	523027	524842	82.775	23.663	66.158
YOR108C	15	524605	524815	82.436	23.826	66.065
YOR109W	15	525278	528602	81.392	24.456	65.635
YOR110W	15	528941	530249	80.877	24.900	65.287
YOR111W	15	530429	531128	80.946	24.958	65.214
YOR112W	15	531508	533794	81.445	24.871	65.206
YOR113W	15	534075	536820	83.056	24.338	65.432
YOR114W	15	537570	538455	84.889	23.508	65.609
YOR115C	15	538659	539466	85.458	23.115	65.532
YOR116C	15	539763	544146	86.450	21.883	64.857
YOR117W	15	545029	546334	86.483	19.964	62.981
YOR118W	15	546857	548561	86.128	18.889	61.841
YOR119C	15	548792	550247	85.901	18.096	61.267
YOR120W	15	551114	552053	85.753	17.388	61.139
YOR121C	15	551798	552104	85.738	17.282	61.171
YOR122C	15	552298	552888	85.723	17.116	61.279
YOR123C	15	553176	554571	85.726	16.844	61.648
YOR124C	15	554824	558643	85.859	16.512	63.202
YOR125C	15	559030	559732	85.587	16.318	64.796
YOR126C	15	559961	560678	85.344	16.254	65.325
YOR127W	15	561170	564194	84.396	16.105	66.576
YOR128C	15	564476	566192	82.757	15.956	67.838
YOR129C	15	566877	569559	80.737	15.859	68.783
YOR130C	15	569929	570808	79.729	15.893	68.818
YOR131C	15	572182	572839	79.177	16.020	68.267
YOR132W	15	573175	574831	79.062	16.163	67.535
YOR133W	15	575098	577627	79.320	16.482	65.817
YOR134W	15	578564	579794	79.733	16.927	64.229
YOR135C	15	580159	580501	79.824	17.115	63.977
YOR136W	15	580250	581360	79.850	17.194	63.938
YOR137C	15	581813	583682	79.876	17.522	64.181
YOR138C	15	584309	586325	79.717	17.970	65.500
YOR139C	15	586950	587343	79.496	18.286	67.028
YOR140W	15	586981	589282	79.386	18.423	67.865
YOR141C	15	589942	592588	79.130	18.688	70.406
YOR142W	15	593057	594047	79.030	18.714	72.147
YOR142W	15	595112	596435	79.004	18.606	73.745
YOR142W	15	595112	600381	78.933	18.382	75.044
YOR143C	15	601383	602343	77.856	17.421	77.059
YOR144C	15	602717	605093	76.847	16.695	77.706
YOR145C	15	605347	606172	75.661	15.894	78.093
YOR146W	15	605873	606179	75.466	15.766	78.131
YOR147W	15	606607	608476	74.468	15.047	78.304
YOR148C	15	608640	609198	73.864	14.434	78.407
YOR149C	15	609838	611389	73.539	13.742	78.463
YOR150W	15	611999	612491	73.655	13.138	78.444
YOR151C	15	612997	616672	74.713	12.307	78.267
YOR152C	15	617518	618289	77.055	11.439	77.942
YOR153W	15	619840	624376	79.378	9.662	78.412
YOR154W	15	624729	626493	80.200	7.569	79.742
YOR155C	15	626628	627981	80.293	6.421	80.664
YOR156C	15	628360	630541	80.555	5.324	81.906
YOR157C	15	630966	631752	80.979	4.742	83.054
YOR158W	15	632164	633121	81.367	4.561	83.850
YOR159C	15	633282	633567	81.640	4.530	84.343
YOR160W	15	633839	636758	82.423	4.716	85.555
YOR161C	15	636939	638559	83.581	5.441	87.161
YOR161W	15	637574	637655	83.527	5.392	87.076
YOR161W	15	637975	638236	83.716	5.570	87.382
YOR161C	15	639121	639268	84.050	5.996	88.029
YOR162C	15	639560	641993	84.331	6.690	88.897
YOR163W	15	642741	643308	84.313	7.830	89.981
YOR164C	15	643394	644333	84.177	8.303	90.340
YOR165W	15	644566	646897	83.633	9.447	91.054
YOR166C	15	647126	648503	82.715	10.849	91.721
YOR167C	15	648804	649008	82.222	11.609	92.034
YOR168W	15	649303	651733	81.507	12.756	92.457
YOR169C	15	651376	651841	81.030	13.551	92.715
YOR170W	15	651858	652164	80.856	13.848	92.803
YOR171C	15	652010	653885	80.453	14.546	93.000
YOR172W	15	654210	656571	79.421	16.417	93.433
YOR173W	15	657264	658326	78.478	18.325	93.751
YOR174W	15	658747	659602	78.077	19.442	93.890
YOR175C	15	659815	661675	77.768	20.733	94.009
YOR176W	15	662401	663583	77.600	22.613	94.109
YOR177C	15	665785	667180	77.971	25.613	94.098
YOR178C	15	667860	670242	78.392	27.388	93.913
YOR179C	15	671845	672412	78.420	28.117	93.403
YOR180C	15	674352	675168	78.024	27.522	92.714
YOR181W	15	675939	677841	77.427	26.225	91.988
YOR182C	15	678191	678794	76.995	25.062	91.341
YOR183W	15	678872	679262	76.880	24.663	91.088
YOR184W	15	679357	680545	76.745	24.069	90.676
snR36	15	680685	680867	76.663	23.535	90.268
YOR185C	15	681444	682107	76.623	22.915	89.742
YOR186W	15	683111	683546	76.690	22.010	88.856
YOR186C	15	683329	683539	76.701	21.952	88.792
YOR187W	15	684030	685344	76.873	21.277	88.014
YOR188W	15	685767	689181	77.590	19.957	86.140
YOR189W	15	689624	689975	78.090	19.178	85.147
YOR190W	15	690695	692033	78.262	18.857	84.958
YOR191W	15	692475	697335	78.173	18.728	85.932
YOR192C	15	698768	700568	77.468	19.817	89.462
YOR192C	15	703988	704225	77.887	21.971	91.948
YOR192C	15	704419	709733	78.848	24.007	92.979
YOR192C	15	708416	709733	79.401	25.221	93.454
YOR193W	15	710446	711577	79.509	25.906	93.809
YOR194C	15	711683	712544	79.380	26.076	93.964
YOR195W	15	712866	715332	78.808	25.987	94.158
YOR196C	15	715593	716838	77.709	25.329	94.243
YOR197W	15	717086	718385	76.689	24.580	94.246
YOR198C	15	718653	720066	75.848	23.995	94.307
YOR199W	15	720181	720511	75.505	23.792	94.382
YOR200W	15	720417	720816	75.433	23.755	94.408
YOR201C	15	720470	721709	75.329	23.712	94.458
YOR202W	15	721946	722609	75.198	23.721	94.614
YOR203W	15	722565	722919	75.195	23.769	94.686
YOR204W	15	722911	724726	75.297	23.977	94.879
YOR205C	15	725564	727235	76.151	25.027	95.481
YOR206W	15	727512	729645	77.252	26.216	96.104
YOR207C	15	730008	733458	78.005	26.901	96.991
YOR208W	15	733925	736178	77.635	26.209	97.891
YOR209C	15	736437	737727	76.817	25.066	98.425
YOR210W	15	738320	738533	76.134	24.191	98.705
YOR211C	15	738924	741570	75.229	23.197	98.875
YOR212W	15	742910	744182	73.656	21.964	98.553
YOR213C	15	744535	745282	73.030	21.669	98.183
YOR214C	15	745593	746304	72.562	21.528	97.808
YOR215C	15	746725	747283	72.094	21.459	97.345
YOR216C	15	747525	748980	71.537	21.393	96.769
YOR217W	15	749301	751887	70.413	21.012	95.891
YOR218C	15	751476	751896	69.855	20.717	95.575
YOR219C	15	752214	755010	68.814	20.011	95.164
YOR220W	15	755328	756126	67.592	18.970	94.925
YOR221C	15	756476	757559	66.806	18.194	94.891
YOR222W	15	758330	759254	65.687	17.168	94.965
snR35	15	759326	759530	65.280	16.881	95.023
YOR223W	15	759782	760661	64.770	16.575	95.117
YOR224C	15	760825	761266	64.234	16.333	95.243
YOR225W	15	761392	761722	63.899	16.216	95.335
YOR226C	15	761614	762085	63.707	16.161	95.391
YOR227W	15	762825	766566	61.803	16.096	96.125
YOR228C	15	766869	767778	59.994	16.784	97.092
YOR229W	15	768409	769813	58.949	17.542	97.813
YOR230W	15	770800	772114	58.154	18.687	98.677
YOR231W	15	772601	774128	57.989	19.745	99.313
YOR231C	15	773163	773364	57.986	19.686	99.281
YOR232W	15	774573	775260	58.178	20.691	99.784
YOR233W	15	775846	778249	58.905	22.111	100.366
YOR234C	15	778555	779406	59.884	23.462	100.856
YOR235W	15	779870	780185	60.439	24.177	101.125
snR17a	15	780107	780597	60.614	24.396	101.210
YOR236W	15	780906	781542	61.090	24.976	101.437
YOR237W	15	781994	783299	61.888	25.903	101.815
YOR238W	15	783677	784589	62.748	26.846	102.216
YOR239W	15	784857	786745	63.748	27.870	102.675
YOR241W	15	786995	788642	64.987	29.055	103.238
YOR242C	15	788742	789858	65.668	29.771	103.586
YOR243C	15	790211	792242	66.070	30.417	103.905
YOR244W	15	792531	793869	65.919	30.747	104.074
YOR245C	15	794076	795333	65.420	30.771	104.095
YOR246C	15	795801	796794	64.530	30.584	104.017
YOR247W	15	797676	798309	63.200	30.169	103.830
YOR248W	15	798013	798316	63.057	30.131	103.812
YOR249C	15	798674	800732	61.794	29.885	103.682
YOR250C	15	800970	802308	60.269	29.868	103.624
YOR251C	15	802550	803465	59.232	30.051	103.652
YOR252W	15	803667	804204	58.549	30.271	103.705
YOR253W	15	804377	804908	58.039	30.489	103.764
YOR254C	15	805032	807024	57.065	31.038	103.923
YOR255W	15	807271	808108	55.946	31.914	104.191
YOR256C	15	808253	810683	54.754	32.764	104.515
YOR257W	15	811007	811493	53.533	33.274	104.839
YOR258W	15	811670	812324	53.014	33.389	104.973
YOR259C	15	812394	813708	52.274	33.450	105.162
YOR260W	15	813983	815720	50.988	33.275	105.485
YOR261C	15	815914	816931	49.845	32.843	105.765
YOR262W	15	817290	818334	48.825	32.247	106.010
YOR263C	15	818755	819163	48.106	31.691	106.208
YOR264W	15	818864	820157	47.828	31.423	106.301
YOR265W	15	820452	820773	47.408	30.886	106.481
YOR266W	15	821021	822293	47.179	30.373	106.646
YOR267C	15	822586	824866	47.198	29.351	106.953
YOR268C	15	825532	825931	47.819	28.352	107.229
YOR269W	15	826383	827868	48.597	27.653	107.408
YOR270C	15	828050	830573	50.181	26.708	107.640
YOR271C	15	831057	832041	51.777	26.276	107.757
snR8	15	832330	832520	52.387	26.262	107.769
YOR272W	15	832811	834194	53.128	26.361	107.758
YOR273C	15	834450	836430	54.431	26.868	107.665
YOR274W	15	837672	838959	56.301	28.367	107.364
YOR275C	15	839082	841068	57.478	29.398	107.171
YOR276W	15	841331	841817	58.528	30.208	107.037
YOR277C	15	841513	841822	58.594	30.256	107.030
snR31	15	841956	842181	58.883	30.461	107.000
snR5	15	842401	842605	59.200	30.679	106.969
YOR278W	15	842815	843643	59.737	31.031	106.923
YOR279C	15	843696	844629	60.441	31.461	106.875
YOR280C	15	844990	845791	61.394	31.992	106.827
YOR281C	15	846267	847128	62.441	32.511	106.798
YOR282W	15	846998	847319	62.817	32.683	106.793
YOR283W	15	847451	848144	63.345	32.912	106.790
YOR284W	15	848476	849208	64.118	33.261	106.790
YOR285W	15	849633	850053	64.682	33.566	106.791
YOR286W	15	850278	850728	64.957	33.751	106.791
YOR287C	15	850935	851838	65.213	33.980	106.793
YOR288C	15	852119	853076	65.340	34.258	106.797
YOR289W	15	853355	854111	65.233	34.480	106.803
YOR290C	15	855145	860257	63.105	34.966	106.828
YOR291W	15	861173	865592	59.098	34.677	108.100
YOR292C	15	865651	866581	58.002	34.055	109.632
YOR293W	15	867096	867851	57.656	33.631	110.612
YOR293C	15	867996	868146	57.547	33.424	111.084
YOR294W	15	868338	868950	57.472	33.242	111.525
YOR295W	15	869206	869893	57.411	33.012	112.162
YOR296W	15	870200	874070	57.642	32.755	113.570
YOR297C	15	874741	875320	58.609	33.167	114.430
YOR298W	15	875597	877037	59.281	33.588	114.567
YOR298C	15	877228	877684	59.996	34.082	114.566
YOR299W	15	878432	880673	61.304	35.093	114.405
YOR300W	15	880572	880881	61.749	35.540	114.362
YOR301W	15	880962	882270	61.944	35.818	114.355
YOR302W	15	882762	882840	62.006	36.104	114.383
YOR303W	15	882896	884132	61.940	36.232	114.418
YOR304W	15	884511	887874	60.954	36.397	114.685
YOR304C	15	888517	888748	59.132	36.137	115.097
YOR305W	15	889019	889748	58.586	36.014	115.219
YOR306C	15	889864	891430	57.851	35.795	115.386
YOR307C	15	892727	894089	57.058	35.262	115.587
YOR308C	15	894620	896384	57.194	34.808	115.587
YOR309C	15	896694	897075	57.637	34.484	115.515
YOR310C	15	896821	898357	57.964	34.311	115.458
YOR311C	15	899052	899925	59.103	33.883	115.264
YOR312C	15	900246	901191	59.902	33.697	115.149
YOR313C	15	901854	902871	61.033	33.571	115.014
YOR314W	15	903039	903369	61.640	33.558	114.952
YOR314W	15	904454	904565	62.619	33.612	114.867
YOR315W	15	904756	905797	63.217	33.683	114.823
YOR316C	15	906232	907552	64.526	33.933	114.746
YOR316C	15	907722	907932	65.315	34.138	114.709
YOR317W	15	909339	911442	67.109	34.676	114.715
YOR318C	15	911780	912433	67.711	34.863	114.846
YOR319W	15	912818	913460	67.837	34.907	114.976
YOR320C	15	913615	915091	67.752	34.890	115.178
YOR321W	15	916026	918288	66.628	34.581	115.843
YOR322C	15	918602	921059	64.597	33.992	116.744
YOR323C	15	921531	922902	62.881	33.439	117.788
YOR324C	15	923228	925037	61.640	32.992	118.793
YOR325W	15	924573	925047	61.229	32.834	119.184
YOR326W	15	925717	930442	59.465	32.069	121.329
YOR327C	15	930730	931078	58.323	31.720	122.938
YOR328W	15	931799	936494	57.612	32.210	123.510
YOR329C	15	936727	939346	57.608	34.060	122.392
YOR329W	15	939344	939554	57.742	34.975	121.654
YOR330C	15	939617	943382	57.654	36.103	120.959
YOR331C	15	943561	944119	57.122	37.080	120.741
YOR332W	15	943652	944354	57.066	37.134	120.751
YOR333C	15	944537	944954	56.790	37.367	120.826
YOR334W	15	944592	946005	56.555	37.519	120.922
YOR335C	15	946229	949106	55.255	37.957	121.726
YOR335W	15	946564	946645	55.897	37.802	121.287
YOR336W	15	949769	953867	53.249	38.353	123.745
YOR337W	15	954340	956620	53.655	38.912	124.948
YOR338W	15	956894	957986	54.737	39.301	125.354
YOR339C	15	958358	958829	55.647	39.556	125.515
YOR340C	15	959198	960179	56.467	39.782	125.653
YOR341W	15	960983	965978	57.715	40.251	126.218
YOR342C	15	966662	967622	56.555	40.232	126.890
YOR343C	15	968144	968471	55.701	40.130	127.130
YOR343W	15	970574	975888	51.589	40.114	127.511
YOR343W	15	970574	971891	53.218	39.977	127.531
YOR344C	15	977190	978066	48.221	41.111	126.618
YOR345C	15	981808	982159	45.523	42.914	125.184
YOR346W	15	981824	984782	44.978	43.564	124.901
YOR347C	15	984938	986459	44.321	44.861	124.582
YOR348C	15	986895	988779	44.102	46.150	124.513
YOR349W	15	989785	992830	44.508	48.123	124.638
YOR350C	15	992860	994852	45.453	48.987	124.670
YOR351C	15	995014	996508	46.518	49.294	124.651
YOR352W	15	997209	998241	47.938	49.309	124.595
YOR353C	15	999242	1000825	49.950	49.024	124.477
YOR354C	15	1001143	1003222	51.857	48.837	124.306
YOR355W	15	1005134	1006703	55.160	48.805	123.864
YOR356W	15	1007218	1009114	57.139	48.964	123.510
